product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty
620,telefonia,58.0,733.0,6.0
621,cool_stuff,45.0,3033.0,5.0
622,papelaria,36.0,215.0,1.0
623,relogios_presentes,39.0,700.0,2.0
624,beleza_saude,45.0,1194.0,1.0
625,moveis_cozinha_area_de_servico_jantar_e_jardim,57.0,354.0,4.0
626,bebes,36.0,654.0,3.0
627,construcao_ferramentas_jardim,34.0,376.0,1.0
628,pet_shop,54.0,947.0,4.0
629,ferramentas_jardim,42.0,567.0,3.0
630,pet_shop,42.0,244.0,4.0
631,artigos_de_festas,60.0,430.0,1.0
632,cama_mesa_banho,35.0,2618.0,1.0
633,pet_shop,57.0,651.0,1.0
634,construcao_ferramentas_construcao,38.0,409.0,2.0
635,musica,50.0,364.0,2.0
636,cool_stuff,58.0,989.0,1.0
637,moveis_escritorio,42.0,2115.0,1.0
638,telefonia,58.0,734.0,3.0
639,eletronicos,60.0,300.0,4.0
640,beleza_saude,59.0,1935.0,3.0
641,relogios_presentes,55.0,266.0,3.0
642,construcao_ferramentas_construcao,58.0,339.0,1.0
643,brinquedos,60.0,804.0,1.0
644,beleza_saude,59.0,374.0,2.0
645,utilidades_domesticas,55.0,747.0,1.0
646,telefonia_fixa,28.0,1252.0,3.0
647,relogios_presentes,26.0,567.0,1.0
648,perfumaria,47.0,1090.0,1.0
649,cama_mesa_banho,58.0,871.0,1.0
650,automotivo,48.0,557.0,4.0
651,automotivo,51.0,93.0,1.0
652,telefonia,55.0,316.0,2.0
653,informatica_acessorios,35.0,1101.0,1.0
654,malas_acessorios,41.0,1047.0,1.0
655,livros_tecnicos,25.0,2021.0,1.0
656,brinquedos,60.0,196.0,4.0
657,cama_mesa_banho,59.0,273.0,1.0
658,moveis_decoracao,58.0,1969.0,2.0
659,utilidades_domesticas,58.0,803.0,3.0
660,brinquedos,58.0,246.0,1.0
661,moveis_decoracao,32.0,926.0,1.0
662,fashion_bolsas_e_acessorios,51.0,1081.0,1.0
663,brinquedos,54.0,457.0,1.0
664,cama_mesa_banho,59.0,796.0,3.0
665,moveis_decoracao,60.0,956.0,4.0
666,consoles_games,49.0,472.0,1.0
667,informatica_acessorios,53.0,240.0,1.0
668,informatica_acessorios,24.0,718.0,2.0
669,cool_stuff,44.0,854.0,3.0
670,papelaria,57.0,223.0,4.0
671,telefonia,59.0,486.0,1.0
672,papelaria,42.0,148.0,4.0
673,automotivo,58.0,1590.0,4.0
674,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,356.0,1.0
675,brinquedos,42.0,241.0,1.0
676,beleza_saude,49.0,1216.0,1.0
677,informatica_acessorios,25.0,153.0,3.0
678,telefonia,54.0,653.0,1.0
679,market_place,53.0,213.0,3.0
680,brinquedos,63.0,784.0,1.0
681,beleza_saude,41.0,763.0,1.0
682,moveis_decoracao,40.0,241.0,2.0
683,esporte_lazer,57.0,407.0,1.0
684,esporte_lazer,31.0,447.0,1.0
685,automotivo,60.0,505.0,3.0
686,moveis_decoracao,52.0,1743.0,2.0
687,esporte_lazer,26.0,3694.0,1.0
688,esporte_lazer,58.0,1042.0,1.0
689,telefonia,25.0,1052.0,5.0
690,livros_tecnicos,32.0,2228.0,1.0
691,musica,43.0,656.0,2.0
692,informatica_acessorios,41.0,260.0,1.0
693,utilidades_domesticas,55.0,716.0,1.0
694,utilidades_domesticas,55.0,536.0,1.0
695,fashion_underwear_e_moda_praia,40.0,549.0,3.0
696,utilidades_domesticas,44.0,919.0,2.0
697,utilidades_domesticas,50.0,379.0,1.0
698,fashion_calcados,48.0,375.0,6.0
699,instrumentos_musicais,50.0,1053.0,1.0
700,utilidades_domesticas,59.0,889.0,2.0
701,agro_industria_e_comercio,39.0,326.0,1.0
702,fashion_bolsas_e_acessorios,48.0,248.0,3.0
703,brinquedos,52.0,706.0,4.0
704,papelaria,54.0,447.0,1.0
705,moveis_decoracao,55.0,743.0,1.0
706,perfumaria,46.0,458.0,1.0
707,cama_mesa_banho,58.0,373.0,2.0
708,beleza_saude,49.0,166.0,1.0
709,esporte_lazer,36.0,1581.0,1.0
710,perfumaria,37.0,107.0,2.0
711,construcao_ferramentas_construcao,56.0,1087.0,4.0
712,fashion_roupa_masculina,33.0,939.0,2.0
713,automotivo,47.0,84.0,2.0
714,cama_mesa_banho,55.0,148.0,1.0
715,cool_stuff,52.0,330.0,1.0
716,alimentos,45.0,911.0,1.0
717,perfumaria,60.0,1772.0,1.0
718,pet_shop,60.0,1614.0,1.0
719,artigos_de_festas,36.0,378.0,1.0
720,automotivo,53.0,366.0,1.0
721,automotivo,52.0,1304.0,1.0
722,automotivo,45.0,736.0,3.0
723,papelaria,51.0,59.0,1.0
724,malas_acessorios,42.0,413.0,1.0
725,beleza_saude,51.0,495.0,1.0
726,esporte_lazer,41.0,194.0,1.0
727,malas_acessorios,57.0,455.0,3.0
728,bebes,60.0,849.0,5.0
729,automotivo,32.0,1313.0,2.0
730,esporte_lazer,44.0,233.0,5.0
731,automotivo,60.0,1146.0,1.0
732,cama_mesa_banho,50.0,353.0,1.0
733,beleza_saude,43.0,876.0,2.0
734,alimentos_bebidas,42.0,2263.0,6.0
735,automotivo,60.0,703.0,6.0
736,cama_mesa_banho,58.0,774.0,1.0
737,esporte_lazer,56.0,1494.0,1.0
738,beleza_saude,47.0,886.0,4.0
739,utilidades_domesticas,52.0,303.0,2.0
740,brinquedos,41.0,517.0,1.0
741,cama_mesa_banho,60.0,850.0,1.0
742,instrumentos_musicais,56.0,349.0,3.0
743,telefonia,55.0,880.0,3.0
744,eletronicos,55.0,1702.0,5.0
745,consoles_games,50.0,429.0,4.0
746,moveis_decoracao,50.0,314.0,1.0
747,beleza_saude,55.0,1181.0,1.0
748,esporte_lazer,49.0,375.0,2.0
749,cama_mesa_banho,53.0,558.0,1.0
750,livros_tecnicos,18.0,612.0,1.0
751,telefonia_fixa,50.0,78.0,1.0
752,esporte_lazer,45.0,179.0,1.0
753,cool_stuff,52.0,673.0,1.0
754,beleza_saude,57.0,991.0,1.0
755,fashion_bolsas_e_acessorios,42.0,831.0,1.0
756,perfumaria,54.0,909.0,2.0
757,informatica_acessorios,36.0,218.0,1.0
758,moveis_decoracao,40.0,274.0,1.0
759,automotivo,49.0,199.0,1.0
760,relogios_presentes,58.0,591.0,1.0
761,utilidades_domesticas,48.0,204.0,1.0
762,esporte_lazer,56.0,1100.0,2.0
763,utilidades_domesticas,58.0,102.0,1.0
764,moveis_decoracao,53.0,1750.0,3.0
765,telefonia,54.0,1057.0,6.0
766,cama_mesa_banho,64.0,409.0,2.0
767,beleza_saude,52.0,572.0,1.0
768,brinquedos,51.0,122.0,4.0
769,relogios_presentes,33.0,523.0,3.0
770,cama_mesa_banho,56.0,729.0,1.0
771,cama_mesa_banho,58.0,663.0,1.0
772,brinquedos,54.0,240.0,1.0
773,cama_mesa_banho,58.0,2375.0,6.0
774,telefonia,57.0,1887.0,2.0
775,cool_stuff,52.0,894.0,1.0
776,artigos_de_festas,45.0,499.0,6.0
777,pet_shop,47.0,115.0,6.0
778,esporte_lazer,55.0,800.0,1.0
779,relogios_presentes,55.0,943.0,4.0
780,casa_conforto,30.0,503.0,1.0
781,pet_shop,58.0,502.0,4.0
782,brinquedos,31.0,735.0,3.0
783,telefonia,25.0,287.0,1.0
784,relogios_presentes,50.0,589.0,2.0
785,esporte_lazer,60.0,1596.0,3.0
786,automotivo,60.0,332.0,2.0
787,consoles_games,15.0,728.0,1.0
788,beleza_saude,47.0,1115.0,3.0
789,telefonia,58.0,751.0,5.0
790,informatica_acessorios,59.0,445.0,1.0
791,esporte_lazer,51.0,546.0,3.0
792,automotivo,37.0,269.0,3.0
793,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,137.0,1.0
794,automotivo,59.0,651.0,5.0
795,telefonia,60.0,776.0,6.0
796,utilidades_domesticas,28.0,238.0,1.0
797,cama_mesa_banho,42.0,331.0,1.0
798,moveis_decoracao,25.0,253.0,3.0
799,esporte_lazer,56.0,617.0,3.0
800,brinquedos,44.0,1250.0,4.0
801,automotivo,51.0,966.0,3.0
802,pet_shop,55.0,703.0,1.0
803,perfumaria,58.0,942.0,2.0
804,esporte_lazer,31.0,958.0,3.0
805,beleza_saude,51.0,309.0,1.0
806,automotivo,53.0,357.0,2.0
807,cama_mesa_banho,51.0,231.0,1.0
808,automotivo,57.0,703.0,6.0
809,esporte_lazer,39.0,468.0,1.0
810,cama_mesa_banho,55.0,514.0,1.0
811,perfumaria,52.0,693.0,1.0
812,informatica_acessorios,54.0,1785.0,1.0
813,esporte_lazer,55.0,416.0,1.0
814,pet_shop,50.0,619.0,5.0
815,eletronicos,54.0,381.0,2.0
816,casa_construcao,57.0,707.0,1.0
817,telefonia,55.0,370.0,1.0
818,automotivo,59.0,555.0,1.0
819,esporte_lazer,59.0,1100.0,6.0
820,esporte_lazer,56.0,1720.0,1.0
821,cama_mesa_banho,58.0,184.0,1.0
822,informatica_acessorios,60.0,401.0,2.0
823,utilidades_domesticas,30.0,167.0,1.0
824,esporte_lazer,49.0,515.0,1.0
825,bebes,60.0,566.0,1.0
826,utilidades_domesticas,30.0,299.0,2.0
827,beleza_saude,46.0,803.0,1.0
828,construcao_ferramentas_construcao,52.0,3500.0,3.0
829,malas_acessorios,56.0,488.0,3.0
830,tablets_impressao_imagem,64.0,547.0,3.0
831,beleza_saude,32.0,1883.0,1.0
832,bebes,16.0,978.0,1.0
833,utilidades_domesticas,59.0,760.0,2.0
834,automotivo,59.0,1391.0,3.0
835,fashion_bolsas_e_acessorios,48.0,731.0,1.0
836,cama_mesa_banho,55.0,617.0,1.0
837,eletronicos,52.0,537.0,1.0
838,cama_mesa_banho,59.0,497.0,2.0
839,brinquedos,30.0,1155.0,1.0
840,livros_interesse_geral,10.0,2068.0,1.0
841,esporte_lazer,56.0,1236.0,1.0
842,moveis_decoracao,54.0,315.0,1.0
843,telefonia,56.0,214.0,2.0
844,alimentos_bebidas,58.0,457.0,3.0
845,informatica_acessorios,54.0,90.0,2.0
846,cool_stuff,35.0,240.0,3.0
847,cama_mesa_banho,49.0,476.0,1.0
848,moveis_decoracao,33.0,106.0,2.0
849,moveis_decoracao,54.0,757.0,6.0
850,eletrodomesticos,37.0,1642.0,10.0
851,papelaria,41.0,312.0,2.0
852,construcao_ferramentas_construcao,56.0,1133.0,1.0
853,beleza_saude,41.0,1109.0,1.0
854,moveis_sala,55.0,595.0,1.0
855,beleza_saude,59.0,1343.0,2.0
856,informatica_acessorios,55.0,956.0,3.0
857,livros_importados,63.0,1071.0,7.0
858,fashion_bolsas_e_acessorios,60.0,83.0,1.0
859,utilidades_domesticas,45.0,928.0,1.0
860,construcao_ferramentas_construcao,59.0,274.0,1.0
861,beleza_saude,41.0,1918.0,1.0
862,automotivo,50.0,214.0,4.0
863,fashion_bolsas_e_acessorios,35.0,385.0,1.0
864,informatica_acessorios,52.0,294.0,2.0
865,construcao_ferramentas_jardim,54.0,118.0,1.0
866,moveis_decoracao,60.0,473.0,1.0
867,automotivo,50.0,520.0,2.0
868,alimentos,28.0,528.0,1.0
869,informatica_acessorios,52.0,967.0,1.0
870,brinquedos,42.0,1604.0,1.0
871,relogios_presentes,53.0,542.0,2.0
872,beleza_saude,60.0,180.0,1.0
873,brinquedos,32.0,122.0,2.0
874,utilidades_domesticas,53.0,532.0,1.0
875,consoles_games,48.0,691.0,2.0
876,malas_acessorios,47.0,414.0,1.0
877,construcao_ferramentas_jardim,34.0,1007.0,5.0
878,automotivo,55.0,1440.0,1.0
879,eletrodomesticos_2,33.0,94.0,1.0
880,malas_acessorios,47.0,114.0,1.0
881,moveis_decoracao,39.0,400.0,1.0
882,automotivo,56.0,199.0,2.0
883,perfumaria,55.0,310.0,3.0
884,beleza_saude,40.0,774.0,1.0
885,pet_shop,35.0,503.0,2.0
886,malas_acessorios,54.0,1632.0,6.0
887,perfumaria,42.0,155.0,1.0
888,informatica_acessorios,60.0,1873.0,1.0
889,eletroportateis,57.0,2259.0,1.0
890,brinquedos,50.0,690.0,1.0
891,relogios_presentes,42.0,576.0,3.0
892,brinquedos,35.0,272.0,2.0
893,moveis_decoracao,49.0,199.0,4.0
894,informatica_acessorios,53.0,514.0,3.0
895,pet_shop,57.0,1268.0,2.0
896,casa_conforto,28.0,102.0,1.0
897,beleza_saude,36.0,668.0,1.0
898,papelaria,60.0,466.0,7.0
899,relogios_presentes,60.0,628.0,2.0
900,moveis_decoracao,36.0,80.0,2.0
901,bebes,58.0,801.0,1.0
902,esporte_lazer,51.0,1368.0,2.0
903,utilidades_domesticas,60.0,279.0,1.0
904,beleza_saude,54.0,3569.0,2.0
905,esporte_lazer,52.0,920.0,4.0
906,climatizacao,52.0,1427.0,1.0
907,brinquedos,22.0,265.0,1.0
908,relogios_presentes,59.0,168.0,3.0
909,cama_mesa_banho,55.0,661.0,1.0
910,livros_tecnicos,53.0,1909.0,1.0
911,brinquedos,58.0,701.0,6.0
912,moveis_decoracao,39.0,202.0,1.0
913,cama_mesa_banho,57.0,729.0,1.0
914,esporte_lazer,54.0,664.0,1.0
915,automotivo,40.0,622.0,6.0
916,moveis_decoracao,59.0,646.0,1.0
917,telefonia,57.0,1260.0,2.0
918,cama_mesa_banho,59.0,266.0,1.0
919,cool_stuff,48.0,662.0,2.0
920,pet_shop,17.0,746.0,1.0
921,telefonia_fixa,63.0,150.0,2.0
922,fashion_bolsas_e_acessorios,51.0,731.0,1.0
923,beleza_saude,55.0,1735.0,1.0
924,utilidades_domesticas,42.0,1182.0,1.0
925,cool_stuff,54.0,940.0,1.0
926,brinquedos,37.0,337.0,1.0
927,utilidades_domesticas,51.0,339.0,2.0
928,ferramentas_jardim,52.0,1493.0,6.0
929,ferramentas_jardim,54.0,1318.0,1.0
930,telefonia,56.0,160.0,2.0
931,esporte_lazer,48.0,1422.0,1.0
932,eletrodomesticos,58.0,108.0,1.0
933,beleza_saude,42.0,3887.0,1.0
934,eletronicos,45.0,1198.0,2.0
935,beleza_saude,44.0,610.0,1.0
936,relogios_presentes,54.0,691.0,2.0
937,construcao_ferramentas_iluminacao,58.0,291.0,1.0
938,ferramentas_jardim,39.0,120.0,2.0
939,esporte_lazer,57.0,722.0,4.0
940,pet_shop,54.0,802.0,17.0
941,moveis_decoracao,63.0,522.0,2.0
942,beleza_saude,32.0,1032.0,1.0
943,beleza_saude,42.0,951.0,2.0
944,ferramentas_jardim,60.0,681.0,4.0
945,telefonia,58.0,381.0,3.0
946,consoles_games,38.0,456.0,1.0
947,portateis_casa_forno_e_cafe,46.0,490.0,1.0
948,moveis_decoracao,52.0,745.0,4.0
949,brinquedos,58.0,789.0,2.0
950,bebes,41.0,1064.0,1.0
951,relogios_presentes,52.0,706.0,2.0
952,moveis_decoracao,33.0,1405.0,3.0
953,beleza_saude,30.0,530.0,1.0
954,telefonia,56.0,1613.0,2.0
955,bebes,39.0,1285.0,2.0
956,pet_shop,41.0,186.0,2.0
957,brinquedos,60.0,48.0,1.0
958,automotivo,46.0,2145.0,8.0
959,fashion_bolsas_e_acessorios,58.0,526.0,5.0
960,moveis_decoracao,52.0,603.0,2.0
961,cool_stuff,53.0,953.0,1.0
962,cama_mesa_banho,59.0,282.0,2.0
963,eletronicos,60.0,443.0,2.0
964,moveis_decoracao,49.0,1720.0,2.0
965,climatizacao,60.0,1271.0,1.0
966,cama_mesa_banho,48.0,267.0,1.0
967,pet_shop,40.0,287.0,6.0
968,automotivo,58.0,797.0,5.0
969,moveis_decoracao,29.0,250.0,2.0
970,esporte_lazer,45.0,1134.0,1.0
971,informatica_acessorios,32.0,999.0,3.0
972,perfumaria,45.0,650.0,1.0
973,esporte_lazer,57.0,1176.0,4.0
974,market_place,63.0,1498.0,4.0
975,utilidades_domesticas,44.0,205.0,6.0
976,utilidades_domesticas,31.0,322.0,2.0
977,papelaria,55.0,787.0,2.0
978,utilidades_domesticas,24.0,761.0,4.0
979,perfumaria,43.0,478.0,1.0
980,cama_mesa_banho,48.0,2154.0,1.0
981,moveis_decoracao,55.0,133.0,1.0
982,automotivo,59.0,586.0,3.0
983,utilidades_domesticas,44.0,343.0,1.0
984,eletronicos,52.0,468.0,3.0
985,alimentos_bebidas,57.0,1551.0,1.0
986,brinquedos,44.0,952.0,3.0
987,utilidades_domesticas,56.0,217.0,1.0
988,agro_industria_e_comercio,48.0,157.0,1.0
989,ferramentas_jardim,45.0,434.0,2.0
990,eletronicos,34.0,279.0,4.0
991,moveis_decoracao,47.0,1750.0,4.0
992,automotivo,51.0,840.0,1.0
993,cama_mesa_banho,35.0,564.0,1.0
994,cool_stuff,44.0,354.0,5.0
995,esporte_lazer,51.0,236.0,2.0
996,instrumentos_musicais,48.0,2756.0,3.0
997,moveis_decoracao,51.0,1362.0,3.0
998,relogios_presentes,57.0,500.0,1.0
999,brinquedos,49.0,170.0,6.0
1000,bebes,55.0,1633.0,1.0
1001,brinquedos,36.0,1588.0,4.0
1002,moveis_decoracao,63.0,394.0,1.0
1003,esporte_lazer,50.0,1352.0,2.0
1004,informatica_acessorios,53.0,192.0,1.0
1005,informatica_acessorios,40.0,202.0,1.0
1006,bebes,54.0,369.0,1.0
1007,alimentos_bebidas,52.0,1412.0,1.0
1008,cama_mesa_banho,41.0,384.0,1.0
1009,beleza_saude,58.0,905.0,2.0
1010,moveis_decoracao,57.0,384.0,1.0
1011,perfumaria,52.0,1400.0,1.0
1012,relogios_presentes,57.0,623.0,2.0
1013,esporte_lazer,60.0,1483.0,1.0
1014,moveis_decoracao,55.0,529.0,4.0
1015,automotivo,52.0,231.0,1.0
1016,moveis_decoracao,54.0,553.0,1.0
1017,eletronicos,47.0,653.0,1.0
1018,moveis_decoracao,51.0,208.0,3.0
1019,relogios_presentes,55.0,139.0,5.0
1020,livros_tecnicos,40.0,1120.0,1.0
1021,papelaria,59.0,307.0,2.0
1022,telefonia,45.0,702.0,4.0
1023,moveis_decoracao,55.0,1646.0,1.0
1024,malas_acessorios,52.0,1030.0,4.0
1025,informatica_acessorios,34.0,1080.0,2.0
1026,telefonia,60.0,549.0,4.0
1027,eletrodomesticos_2,47.0,796.0,3.0
1028,esporte_lazer,48.0,541.0,4.0
1029,telefonia,59.0,400.0,2.0
1030,utilidades_domesticas,42.0,237.0,1.0
1031,informatica_acessorios,34.0,774.0,1.0
1032,relogios_presentes,34.0,608.0,3.0
1033,utilidades_domesticas,50.0,205.0,1.0
1034,beleza_saude,53.0,3826.0,2.0
1035,bebes,58.0,374.0,6.0
1036,fashion_underwear_e_moda_praia,60.0,1511.0,5.0
1037,informatica_acessorios,57.0,2637.0,3.0
1038,beleza_saude,32.0,820.0,1.0
1039,fashion_bolsas_e_acessorios,27.0,819.0,1.0
1040,papelaria,47.0,167.0,4.0
1041,moveis_decoracao,38.0,478.0,2.0
1042,esporte_lazer,43.0,513.0,1.0
1043,relogios_presentes,60.0,415.0,7.0
1044,automotivo,58.0,623.0,1.0
1045,automotivo,41.0,547.0,4.0
1046,esporte_lazer,51.0,695.0,1.0
1047,utilidades_domesticas,59.0,675.0,1.0
1048,bebes,59.0,809.0,5.0
1049,cama_mesa_banho,48.0,306.0,1.0
1050,construcao_ferramentas_construcao,54.0,713.0,1.0
1051,utilidades_domesticas,54.0,460.0,1.0
1052,brinquedos,36.0,210.0,1.0
1053,moveis_decoracao,35.0,596.0,4.0
1054,esporte_lazer,47.0,80.0,1.0
1055,moveis_escritorio,55.0,594.0,1.0
1056,moveis_sala,33.0,332.0,1.0
1057,moveis_decoracao,30.0,669.0,4.0
1058,cama_mesa_banho,48.0,557.0,3.0
1059,beleza_saude,44.0,635.0,1.0
1060,esporte_lazer,55.0,985.0,1.0
1061,construcao_ferramentas_jardim,55.0,2038.0,6.0
1062,alimentos_bebidas,31.0,502.0,1.0
1063,moveis_decoracao,53.0,1991.0,2.0
1064,perfumaria,54.0,522.0,1.0
1065,automotivo,60.0,1657.0,3.0
1066,esporte_lazer,54.0,493.0,1.0
1067,esporte_lazer,48.0,541.0,1.0
1068,informatica_acessorios,60.0,878.0,5.0
1069,papelaria,60.0,815.0,5.0
1070,pet_shop,43.0,261.0,4.0
1071,cama_mesa_banho,59.0,333.0,1.0
1072,brinquedos,57.0,696.0,4.0
1073,cama_mesa_banho,52.0,167.0,1.0
1074,utilidades_domesticas,43.0,357.0,1.0
1075,papelaria,39.0,1361.0,1.0
1076,casa_construcao,47.0,186.0,2.0
1077,cama_mesa_banho,50.0,145.0,3.0
1078,utilidades_domesticas,56.0,179.0,1.0
1079,informatica_acessorios,27.0,645.0,2.0
1080,beleza_saude,63.0,1421.0,5.0
1081,cama_mesa_banho,44.0,826.0,4.0
1082,esporte_lazer,25.0,1002.0,1.0
1083,livros_interesse_geral,35.0,1254.0,4.0
1084,brinquedos,38.0,1338.0,2.0
1085,utilidades_domesticas,43.0,165.0,2.0
1086,moveis_decoracao,49.0,833.0,1.0
1087,automotivo,59.0,1655.0,3.0
1088,fashion_bolsas_e_acessorios,41.0,187.0,1.0
1089,brinquedos,55.0,1131.0,3.0
1090,utilidades_domesticas,30.0,678.0,3.0
1091,cama_mesa_banho,49.0,486.0,1.0
1092,fashion_bolsas_e_acessorios,33.0,406.0,1.0
1093,eletrodomesticos,54.0,192.0,1.0
1094,telefonia,44.0,101.0,1.0
1095,automotivo,60.0,968.0,3.0
1096,telefonia,59.0,540.0,3.0
1097,fashion_roupa_masculina,54.0,275.0,2.0
1098,brinquedos,58.0,419.0,5.0
1099,telefonia,40.0,1886.0,2.0
1100,esporte_lazer,56.0,1392.0,4.0
1101,pet_shop,41.0,998.0,1.0
1102,relogios_presentes,40.0,262.0,1.0
1103,relogios_presentes,49.0,705.0,2.0
1104,moveis_decoracao,39.0,354.0,1.0
1105,cama_mesa_banho,52.0,530.0,6.0
1106,cama_mesa_banho,54.0,123.0,2.0
1107,automotivo,58.0,1020.0,3.0
1108,beleza_saude,45.0,918.0,1.0
1109,esporte_lazer,60.0,1412.0,2.0
1110,eletrodomesticos,54.0,246.0,1.0
1111,automotivo,51.0,1001.0,1.0
1112,beleza_saude,15.0,726.0,1.0
1113,esporte_lazer,57.0,1537.0,5.0
1114,cool_stuff,53.0,805.0,1.0
1115,telefonia,60.0,540.0,6.0
1116,esporte_lazer,49.0,1840.0,5.0
1117,eletrodomesticos,57.0,137.0,1.0
1118,fashion_bolsas_e_acessorios,60.0,487.0,15.0
1119,utilidades_domesticas,56.0,1220.0,2.0
1120,moveis_decoracao,56.0,1750.0,3.0
1121,perfumaria,49.0,300.0,1.0
1122,cama_mesa_banho,39.0,292.0,1.0
1123,ferramentas_jardim,56.0,354.0,1.0
1124,telefonia,52.0,728.0,1.0
1125,relogios_presentes,36.0,562.0,1.0
1126,telefonia,59.0,502.0,1.0
1127,moveis_decoracao,40.0,94.0,5.0
1128,moveis_decoracao,63.0,886.0,5.0
1129,telefonia,60.0,816.0,1.0
1130,eletronicos,42.0,943.0,1.0
1131,cama_mesa_banho,54.0,672.0,2.0
1132,fashion_underwear_e_moda_praia,47.0,187.0,2.0
1133,construcao_ferramentas_construcao,60.0,1988.0,3.0
1134,moveis_decoracao,31.0,479.0,3.0
1135,beleza_saude,59.0,763.0,2.0
1136,utilidades_domesticas,43.0,2372.0,1.0
1137,fashion_esporte,51.0,511.0,2.0
1138,cool_stuff,26.0,1105.0,3.0
1139,market_place,50.0,312.0,9.0
1140,instrumentos_musicais,46.0,259.0,1.0
1141,telefonia,58.0,607.0,3.0
1142,beleza_saude,24.0,1690.0,1.0
1143,eletroportateis,47.0,2378.0,6.0
1144,cool_stuff,54.0,661.0,2.0
1145,beleza_saude,34.0,336.0,2.0
1146,cama_mesa_banho,50.0,222.0,1.0
1147,eletronicos,44.0,293.0,3.0
1148,automotivo,53.0,2720.0,5.0
1149,bebidas,39.0,394.0,1.0
1150,eletroportateis,50.0,481.0,1.0
1151,esporte_lazer,50.0,736.0,1.0
1152,cama_mesa_banho,58.0,295.0,1.0
1153,automotivo,60.0,1394.0,3.0
1154,relogios_presentes,56.0,559.0,2.0
1155,brinquedos,57.0,925.0,5.0
1156,perfumaria,37.0,531.0,1.0
1157,brinquedos,43.0,223.0,1.0
1158,relogios_presentes,58.0,195.0,3.0
1159,perfumaria,58.0,1061.0,2.0
1160,bebes,33.0,104.0,1.0
1161,perfumaria,30.0,138.0,1.0
1162,cama_mesa_banho,46.0,128.0,1.0
1163,fashion_calcados,42.0,649.0,3.0
1164,consoles_games,27.0,462.0,1.0
1165,perfumaria,37.0,641.0,1.0
1166,cama_mesa_banho,50.0,395.0,1.0
1167,informatica_acessorios,59.0,211.0,2.0
1168,artigos_de_festas,25.0,354.0,1.0
1169,beleza_saude,54.0,2627.0,1.0
1170,cama_mesa_banho,54.0,660.0,1.0
1171,beleza_saude,55.0,865.0,4.0
1172,fashion_bolsas_e_acessorios,49.0,378.0,5.0
1173,papelaria,37.0,129.0,2.0
1174,fashion_bolsas_e_acessorios,27.0,542.0,2.0
1175,moveis_decoracao,63.0,199.0,6.0
1176,esporte_lazer,60.0,874.0,1.0
1177,relogios_presentes,58.0,485.0,3.0
1178,bebes,46.0,1947.0,4.0
1179,eletroportateis,57.0,270.0,1.0
1180,malas_acessorios,55.0,1002.0,8.0
1181,cama_mesa_banho,56.0,557.0,1.0
1182,telefonia,60.0,1440.0,4.0
1183,esporte_lazer,54.0,1186.0,1.0
1184,informatica_acessorios,60.0,162.0,1.0
1185,moveis_decoracao,58.0,1068.0,1.0
1186,informatica_acessorios,41.0,344.0,2.0
1187,bebes,49.0,376.0,1.0
1188,papelaria,54.0,983.0,5.0
1189,cool_stuff,55.0,985.0,1.0
1190,beleza_saude,25.0,1340.0,1.0
1191,utilidades_domesticas,47.0,390.0,3.0
1192,esporte_lazer,42.0,2034.0,1.0
1193,automotivo,60.0,1409.0,3.0
1194,beleza_saude,53.0,2496.0,1.0
1195,construcao_ferramentas_jardim,33.0,164.0,1.0
1196,brinquedos,59.0,1961.0,6.0
1197,construcao_ferramentas_jardim,57.0,1289.0,1.0
1198,informatica_acessorios,46.0,518.0,1.0
1199,eletrodomesticos,59.0,754.0,1.0
1200,papelaria,60.0,126.0,3.0
1201,informatica_acessorios,30.0,642.0,2.0
1202,instrumentos_musicais,23.0,816.0,1.0
1203,telefonia,47.0,816.0,2.0
1204,perfumaria,36.0,47.0,1.0
1205,informatica_acessorios,51.0,518.0,1.0
1206,cool_stuff,25.0,258.0,1.0
1207,casa_construcao,51.0,1558.0,2.0
1208,moveis_decoracao,59.0,438.0,1.0
1209,utilidades_domesticas,60.0,512.0,1.0
1210,utilidades_domesticas,49.0,539.0,3.0
1211,cama_mesa_banho,58.0,781.0,1.0
1212,moveis_decoracao,63.0,395.0,1.0
1213,relogios_presentes,58.0,401.0,2.0
1214,informatica_acessorios,59.0,129.0,2.0
1215,moveis_decoracao,43.0,471.0,1.0
1216,consoles_games,23.0,1537.0,1.0
1217,relogios_presentes,60.0,272.0,5.0
1218,fashion_calcados,57.0,404.0,4.0
1219,sinalizacao_e_seguranca,47.0,686.0,1.0
1220,esporte_lazer,31.0,792.0,3.0
1221,bebidas,28.0,932.0,1.0
1222,moveis_escritorio,51.0,2206.0,1.0
1223,moveis_decoracao,57.0,2260.0,3.0
1224,esporte_lazer,60.0,1461.0,1.0
1225,cama_mesa_banho,40.0,185.0,2.0
1226,beleza_saude,52.0,1796.0,1.0
1227,papelaria,40.0,264.0,8.0
1228,fashion_bolsas_e_acessorios,52.0,1519.0,2.0
1229,telefonia_fixa,57.0,631.0,1.0
1230,bebes,57.0,1644.0,3.0
1231,automotivo,51.0,346.0,2.0
1232,artigos_de_natal,60.0,298.0,9.0
1233,esporte_lazer,63.0,213.0,4.0
1234,automotivo,56.0,882.0,4.0
